epoch,train_total,train_restoration,train_degradation,train_content,train_decorrelation,train_gate,val_psnr,val_bce,val_degradation_micro_f1,val_degradation_exact_match,val_gate_mean_abs,backbone_lr,adapter_lr,minutes
1,-16.94447030140595,-16.94447030140595,0.6952879362485626,0.0,0.007629887408699582,0.001362727176059376,16.280984150279654,0.6972137527032332,0.45410628019323673,0.07272727272727272,0.001966684514825994,0.000180911248587776,0.000180911248587776,1.4279404101500006
2,-18.879020827466793,-18.879020827466793,0.694430591843345,0.0,0.010374861851936921,0.002172532948580655,18.277408097007058,0.6944525794549422,0.35428571428571426,0.09090909090909091,0.002307822487571023,0.000130936248587776,0.000130936248587776,2.689137564566667
3,-20.011205879124727,-20.011205879124727,0.6940057830377059,0.0,0.0064204035889012315,0.0024142872203480113,18.746144832264292,0.6927606311711398,0.4205128205128205,0.10909090909090909,0.0025141976096413354,6.9163751412224e-05,6.9163751412224e-05,3.9537917473166666
4,-20.470992604168977,-20.470992604168977,0.6942779169841247,0.0,0.007277986161379731,0.00249496806751598,19.379345633766867,0.6933008562434804,0.4105263157894737,0.12727272727272726,0.0024888125332919032,1.9188751412224008e-05,1.9188751412224008e-05,5.216760849466667
5,-21.131398504430596,-21.131398504430596,0.6940178432247855,0.0,0.006118273130374438,0.002501509406349876,19.695650794289328,0.6929729439995506,0.42105263157894735,0.12727272727272726,0.0025245319713245737,1e-07,1e-07,6.467963629550001
